case_label,intensity_w_cm2,mean_peak_field_amplitude_au,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,intensity_g2,spectrum_model,frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,driver_sampling,normalization_scope,claim_level,mechanism
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.19941191031677,0.00010927045556370882,0.004157717601133504,3.312249575227439e-05,3.312249575227439,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.23941093826771,3.213215320132741e-05,0.002590639366006167,9.740026271802914e-06,0.9740026271802914,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.279409966218644,0.0003157069512615783,0.004264393456539233,9.569834863576913e-05,9.569834863576913,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.31940899416958,0.0003401550054099059,0.004114747005597207,0.00010310914019421762,10.310914019421762,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.35940802212052,0.00042213817296681016,0.00618186891000033,0.00012796020451121709,12.79602045112171,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.39940705007146,0.00021918894933845744,0.003516936302636102,6.644142742843822e-05,6.6441427428438224,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.43940607802239,0.00022775798423961457,0.004499868224280752,6.90389074210899e-05,6.90389074210899,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.47940510597333,0.000775411511813745,0.009711893747592666,0.00023504582619170045,23.504582619170044,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.519404133924265,9.785900295959966e-05,0.0027980887189955617,2.966341078317666e-05,2.966341078317666,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.559403161875203,0.0002395457196410916,0.007563872554368057,7.261205273058955e-05,7.261205273058955,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.59940218982614,0.00024364880321030934,0.006795029371379375,7.385579576608375e-05,7.385579576608375,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.639401217777074,8.943919935123084e-05,0.0033034103603907577,2.7111166374434535e-05,2.7111166374434537,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.679400245728015,0.0005501215843857992,0.012802617504347361,0.00016675504598248262,16.675504598248263,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.719399273678945,5.152125777138834e-05,0.0015582934089702243,1.561732888255126e-05,1.5617328882551262,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.759398301629886,0.00118743340447363,0.015264765561636463,0.0003599395435196589,35.99395435196589,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.799397329580824,8.43137617892315e-05,0.004010417365584513,2.555752332426083e-05,2.555752332426083,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.83939635753176,0.001007121567049139,0.015693716238249982,0.0003052827011154889,30.52827011154889,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.879395385482695,0.0005718949109802957,0.003619172057180397,0.00017335506347045416,17.335506347045417,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.919394413433636,0.00025477453699525765,0.01702747929277764,7.722827250860113e-05,7.722827250860114,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.95939344138457,0.05242119792833643,0.4378349410973762,0.015890122327696505,1589.0122327696504,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,24.999392469335508,0.15401516789887132,1.4720552978790182,0.04668569118888592,4668.569118888592,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.03939149728644,0.06824737547101568,0.6177410673051258,0.020687416305541266,2068.7416305541265,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.07939052523738,0.0061537999312413,0.17804243283322424,0.0018653643478593004,186.53643478593003,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.11938955318832,0.0010036646672940562,0.025640924271451943,0.00030423483189170766,30.423483189170767,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.159388581139254,0.0002714550979494174,0.019232267913678165,8.228455058943681e-05,8.22845505894368,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.19938760909019,0.0003305707798602861,0.01915695805879356,0.00010020393156835044,10.020393156835045,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.239386637041125,0.00012054554865536423,0.015384892569314565,3.65402468827903e-05,3.65402468827903,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.279385664992066,0.0005713766559013694,0.005480378352343584,0.0001731979679265418,17.31979679265418,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.319384692943004,0.0004364754818079745,0.005765494260292446,0.0001323061866775826,13.230618667758261,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.359383720893938,5.026474169931736e-05,0.0027993544392755083,1.5236448725649472e-05,1.5236448725649472,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.399382748844875,0.0001253588379686322,0.001632979077117844,3.799927031241473e-05,3.7999270312414732,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.439381776795816,0.00039088675929233155,0.005717489706154063,0.000118487151513081,11.8487151513081,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.47938080474675,0.00012123106708124394,0.0008890621879212006,3.67480439586986e-05,3.67480439586986,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.519379832697688,0.0003221326126850305,0.006282029973317282,9.764612072206522e-05,9.764612072206521,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.55937886064862,4.360173277148168e-05,0.000544157687340551,1.3216730918387932e-05,1.3216730918387931,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.59937788859956,0.0001556472850065106,0.007661188693103839,4.718042502783727e-05,4.718042502783727,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.639376916550496,0.00018614564486551618,0.006313647018134299,5.642520935375485e-05,5.642520935375485,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.67937594450143,0.00023658127554021188,0.014060009578032034,7.171345862633057e-05,7.171345862633057,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.71937497245237,0.00026120410339016087,0.015123254019547373,7.91772282853983e-05,7.917722828539829,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.759374000403305,0.00018532483600146153,0.008737378292345272,5.617640250131862e-05,5.617640250131862,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.799373028354243,0.00021329551236815174,0.01406238756578148,6.465498533841293e-05,6.465498533841293,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.83937205630518,4.670873931039271e-05,0.0005347018388677968,1.4158539116738198e-05,1.4158539116738198,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.879371084256118,0.00019255438936585136,0.00901648231566616,5.836785351492978e-05,5.836785351492978,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.919370112207055,8.060036747726298e-05,0.004932208076197198,2.443190444869034e-05,2.443190444869034,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.95936914015799,0.00010396565298602387,0.003000783118607786,3.151448286407352e-05,3.151448286407352,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,25.999368168108926,0.00030305048786983624,0.020929073510991415,9.186187103741798e-05,9.186187103741798,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.039367196059867,8.518696285195689e-05,0.005161132686864556,2.582221150865428e-05,2.5822211508654282,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.0793662240108,0.0001381672942781204,0.001177768324229225,4.1881820609433135e-05,4.188182060943314,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.11936525196174,0.00015654163150203117,0.011885196334439902,4.745152290004913e-05,4.7451522900049135,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.159364279912676,0.00023641503299171975,0.021290916370281774,7.166306652283038e-05,7.166306652283039,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.19936330786361,5.0851531195599014e-05,0.0036646539906682253,1.541431869514673e-05,1.5414318695146731,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.23936233581455,5.348950135989423e-05,0.004394622024027355,1.6213950719290266e-05,1.6213950719290267,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.27936136376548,2.2780873959049202e-05,0.0006106149157484408,6.905429258522389e-06,0.6905429258522389,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.319360391716422,0.00014347936574015185,0.003687589741911915,4.349203687081159e-05,4.349203687081159,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.35935941966736,4.400025292071323e-05,0.00028035967407617524,1.3337531933465804e-05,1.3337531933465805,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 2e13 W/cm^2,20000000000000.0,0.023872383018394068,26.399358447618297,6.230475068593386e-05,0.003229983442533856,1.8886064209169057e-05,1.8886064209169058,16.372021878116353,23.430389465091444,30.495271637492333,3.032556670062863,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.11079987270298704,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
