case_label,intensity_w_cm2,harmonic_order,nearest_harmonic_order,mean_intensity,raw_normalized_intensity,display_metric,normalized_intensity,display_intensity,display_scale,display_floor,display_frequency_rolloff,display_rolloff_reference_order,display_frequency_rolloff_power,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,bsv_tail_quantile,spectrum_model,frequency_grid,driver_sampling,normalization_scope,claim_level,mechanism,processing
BSV - 1e13 W/cm^2,10000000000000.0,18.639547025136554,19.0,1.1738557378385576e-05,4.30084598546986e-06,6.38033304470686e-07,6.761823348109681e-08,0.01,100000.0,0.01,0.054353638518265336,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.679546053087495,19.0,9.31475444889551e-06,3.4127979261689717e-06,5.019681673815834e-07,5.319816458522447e-08,0.01,100000.0,0.01,0.05388957595560706,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.719545081038426,19.0,1.627809968502185e-05,5.9640718552276616e-06,8.69746280071227e-07,9.217497993143343e-08,0.01,100000.0,0.01,0.05343045545245778,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.759544108989367,19.0,1.639128747473683e-05,6.0055423047307875e-06,8.683483527716848e-07,9.202682877087848e-08,0.01,100000.0,0.01,0.05297621398624311,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.7995431369403,19.0,1.6447368754168253e-05,6.026089714240133e-06,8.639274758861222e-07,9.155830795332156e-08,0.01,100000.0,0.01,0.05252678947002858,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.83954216489124,19.0,3.168053866730996e-05,1.160731367175562e-05,1.6499896398738194e-06,1.7486451558032224e-07,0.017486451558032225,100000.0,0.01,0.05208212073667757,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.879541192842176,19.0,3.77163697360766e-05,1.3818759165805714e-05,1.947754329954227e-06,2.0642136722929208e-07,0.020642136722929208,100000.0,0.01,0.051642147523311456,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.91954022079311,19.0,8.644448550569758e-05,3.167207063601874e-05,4.426546384262232e-06,4.691216662651507e-07,0.046912166626515074,100000.0,0.01,0.051206810456064046,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.95953924874405,19.0,0.0033415632758870785,0.0012243028284510545,0.00016967138743353966,1.798163106871145e-05,1.798163106871145,100000.0,0.01,0.050776051035124364,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,18.999538276694985,19.0,0.012129004160798984,0.004443900316811663,0.0006106930746351866,6.47207388965824e-05,6.47207388965824,100000.0,0.01,0.050349811620062794,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.039537304645922,19.0,0.00909890796400879,0.0033337147425988875,0.00045429059906879136,4.814533595794796e-05,4.814533595794796,100000.0,0.01,0.04992803541543247,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.07953633259686,19.0,0.001075568255080959,0.00039407341659218153,5.3252101128666664e-05,5.643612930933761e-06,0.5643612930933761,100000.0,0.01,0.0495106664566428,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.119535360547797,19.0,2.903553483122067e-05,1.063822064240745e-05,1.4255765149785516e-06,1.51081401173811e-07,0.0151081401173811,100000.0,0.01,0.04909764959609733,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.159534388498734,19.0,4.489387775206251e-06,1.644849939206819e-06,2.1858348932783888e-07,2.316529452760206e-08,0.01,100000.0,0.01,0.04868893048959148,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.19953341644967,19.0,3.41556063519961e-05,1.2514144432326693e-05,1.6491848578121789e-06,1.7477922545367196e-07,0.017477922545367196,100000.0,0.01,0.04828445558296459,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.239532444400606,19.0,5.946134572425756e-05,2.1785819313682998e-05,2.8472573118985297e-06,3.017499374212688e-07,0.03017499374212688,100000.0,0.01,0.04788417209900072,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.279531472351543,19.0,9.978728754263251e-05,3.656068980153352e-05,4.738701507320722e-06,5.022036039091429e-07,0.050220360390914286,100000.0,0.01,0.04748802802457365,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.31953050030248,19.0,7.151023589099195e-06,2.6200366964860716e-06,3.3678440742457243e-07,3.5692128505611344e-08,0.01,100000.0,0.01,0.047095972098030334,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.359529528253418,19.0,2.3231610466870136e-06,8.511742575490104e-07,1.085100988312019e-07,1.1499809095251086e-08,0.01,100000.0,0.01,0.046707953796808324,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.399528556204356,19.0,1.6228880623730086e-06,5.946038668070008e-07,7.517854216688326e-08,7.967358727811283e-09,0.01,100000.0,0.01,0.04632392332528233,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.43952758415529,19.0,3.5961702151836956e-06,1.3175873094523498e-06,1.6522183878153132e-07,1.7510071641438915e-08,0.01,100000.0,0.01,0.045943831602835196,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.479526612106227,19.0,4.2706637028008284e-06,1.564712447144753e-06,1.9460402454049879e-07,2.062397099890749e-08,0.01,100000.0,0.01,0.04556763025214832,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.51952564005716,19.0,2.223706007013044e-06,8.147352987972183e-07,1.0050099691817203e-07,1.0651011204397357e-08,0.01,100000.0,0.01,0.045195271587707905,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.559524668008102,19.0,1.3184582484536949e-06,4.830649697477195e-07,5.9102143710661647e-08,6.263595528099062e-09,0.01,100000.0,0.01,0.044826708604521544,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.59952369595904,19.0,1.8975183313724804e-06,6.952246204346779e-07,8.436726074751992e-08,8.941171401889536e-09,0.01,100000.0,0.01,0.04446189496704195,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.639522723909973,19.0,9.578918100104106e-07,3.509583854983318e-07,4.2243780764894436e-08,4.476960388854021e-09,0.01,100000.0,0.01,0.04410078499829258,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.67952175186091,19.0,1.5618471536500178e-06,5.722393173339877e-07,6.832040118239033e-08,7.240538709034303e-09,0.01,100000.0,0.01,0.04374333366919188,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.71952077981185,19.0,1.2683439910313868e-06,4.6470379503928356e-07,5.503280727135775e-08,5.832330671644178e-09,0.01,100000.0,0.01,0.04338949658807182,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.759519807762786,19.0,2.40444686806096e-06,8.809562645932047e-07,1.0348554175414098e-07,1.096731075825963e-08,0.01,100000.0,0.01,0.04303922999038684,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.799518835713723,19.0,2.2139303466262227e-06,8.111536312741381e-07,9.451820079712601e-08,1.0016959498713589e-08,0.01,100000.0,0.01,0.04269249072860895,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.839517863664657,19.0,2.431787097619822e-06,8.909733486990055e-07,1.0298432633672979e-07,1.0914192369483748e-08,0.01,100000.0,0.01,0.04234923626230623,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.879516891615594,19.0,2.832845024498038e-06,1.0379154574398213e-06,1.1900618959724519e-07,1.2612175974979865e-08,0.01,100000.0,0.01,0.042009424648400004,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.919515919566535,19.0,2.1521870310134136e-06,7.885317295767534e-07,8.968812141813806e-08,9.505071744748161e-09,0.01,100000.0,0.01,0.041673014531597684,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.959514947517466,19.0,2.710443824924842e-06,9.930693412747806e-07,1.1204965322276355e-07,1.1874928095451573e-08,0.01,100000.0,0.01,0.041339965134997984,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,19.999513975468407,19.0,3.106804597639934e-06,1.138290477329225e-06,1.2741079053448338e-07,1.350288852008922e-08,0.01,100000.0,0.01,0.041010236250863745,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,20.03951300341934,21.0,1.3045607419841637e-06,4.779731145068376e-07,5.307447296209254e-08,5.624788047097654e-09,0.01,100000.0,0.01,0.04068378823156156,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
BSV - 1e13 W/cm^2,10000000000000.0,20.07951203137028,21.0,4.879399792167712e-06,1.787744978466268e-06,1.9693541532820868e-07,2.0871049835567636e-08,0.01,100000.0,0.01,0.04036058198066172,9.0,4.0,15.124284290526582,18.613676776582036,22.00238858521466,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration,shared_normalized_raw_spectrum_for_log_display
