driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,claim_level,mechanism
fock,97.0,7.339882192586734e-08,3.398796884694532e-08,0.2718739078421952,1.631243447053171,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,99.0,7.001240626444025e-08,3.2660079326905674e-08,0.2593304087056549,1.5559824522339292,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,101.0,6.67828639844127e-08,3.138296418045429e-08,0.24736797855794088,1.4842078713476452,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,103.0,6.370289853625526e-08,3.0154746409779974e-08,0.23595959051521134,1.4157575430912681,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,105.0,6.07655541285875e-08,2.8973614596580265e-08,0.22507947988349544,1.3504768793009727,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,107.0,5.796419974966952e-08,2.7837820842410457e-08,0.21470308497328136,1.288218509839688,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,109.0,5.529251394118709e-08,2.6745678758855904e-08,0.20480699070064745,1.2288419442038847,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,111.0,5.274447028877298e-08,2.5695561507386423e-08,0.1953688748432295,1.172213249059377,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,113.0,5.031432359537453e-08,2.468589988864204e-08,0.18636745682549452,1.1182047409529672,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,115.0,4.799659670522067e-08,2.371518048082341e-08,0.17778244891387576,1.0666946934832546,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,117.0,4.5786067947631664e-08,2.2781943826778715e-08,0.16959450970784504,1.0175670582470702,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,119.0,4.3677759171411425e-08,2.188478266930067e-08,0.1617851998185403,0.9707111989112418,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,121.0,4.1666924341911434e-08,2.102234023409446e-08,0.1543369396315646,0.9260216377893877,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,123.0,3.974903867422183e-08,2.019330855981481e-08,0.1472329690556343,0.8833978143338057,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,125.0,3.791978827716041e-08,1.9396426874522628e-08,0.1404573091632552,0.8427438549795312,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,127.0,3.617506028396804e-08,1.863048001786804e-08,0.13399472563419024,0.8039683538051414,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,129.0,3.4510933446729086e-08,1.7894296908271027e-08,0.12783069391659424,0.7669841634995654,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,131.0,3.292366917265553e-08,1.7186749054333805e-08,0.12195136602483964,0.7317081961490378,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,133.0,3.1409702981374046e-08,1.650674910969654e-08,0.11634353889676413,0.6980612333805848,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,135.0,2.996563636338126e-08,1.5853249470519936e-08,0.11099462423687094,0.6659677454212256,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,137.0,2.858822902073648e-08,1.5225240914760484e-08,0.10589261977536071,0.6353557186521643,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,139.0,2.7274391471982417e-08,1.4621751282390367e-08,0.10102608187628725,0.6061564912577235,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,141.0,2.6021178004125758e-08,1.4041844195696761e-08,0.09638409943124499,0.5783045965874699,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,143.0,2.4825779955316543e-08,1.3484617818792442e-08,0.09195626897798591,0.5517376138679154,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,145.0,2.3685519312662582e-08,1.2949203655455278e-08,0.08773267098631661,0.5263960259178997,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,147.0,2.2597842610317795e-08,1.2434765384418508e-08,0.08370384725622927,0.5022230835373757,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,149.0,2.1560315113713442e-08,1.1940497731224582e-08,0.07986077937592388,0.47916467625554326,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,151.0,2.057061527645877e-08,1.1465625375762072e-08,0.07619486818981554,0.45716920913889325,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,1.0,4.5040238943790454e-07,2.0221541467647325e-06,0.28355044868331064,8.506513460499319,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,3.0,1.0043741010180224e-06,4.509299464000064e-06,0.6323028777555367,18.9690863326661,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,5.0,1.2887926612030332e-06,5.786242447390445e-06,0.8113583451454128,24.340750354362385,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,7.0,1.434818018972638e-06,6.441846835091619e-06,0.9032884873597691,27.098654620793074,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,9.0,1.509789937464382e-06,6.778445351050268e-06,0.9504869961277014,28.514609883831042,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,11.0,1.5482818038647686e-06,6.9512607913844306e-06,0.9747195185219735,29.241585555659203,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,13.0,1.5680441870182662e-06,7.039987196885127e-06,0.9871609103565483,29.614827310696448,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,15.0,1.5781905303980629e-06,7.085540852923799e-06,0.9935485323703364,29.80645597111009,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,17.0,1.5833994590938544e-06,7.108928963887842e-06,0.9968278090870837,29.90483427261251,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
thermal,19.0,1.5860704598087217e-06,7.120937566858643e-06,0.9985093353598,29.955280060794,30.0,41.28939862737793,1.0032529856219892,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
