driver_state,harmonic_order,nearest_harmonic_order,mean_intensity,raw_intensity,local_background_intensity,normalized_intensity,raw_normalized_intensity,local_background_normalized_intensity,display_intensity,display_offset,in_peak_window,peak_window_half_width,background_inner_width,background_outer_width,display_min_normalized,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,2.759952958390995,3.0,4.4084266813824486e-05,5.033866698566142e-05,6.2544001718369385e-06,7.279991266635299e-07,8.312830914877714e-07,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.7999522766285456,3.0,0.0,9.41540568454019e-07,6.2544001718369385e-06,0.0,1.554842035702997e-08,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.839951594866097,3.0,0.00034470241192055545,0.0003509568120923924,6.2544001718369385e-06,5.692349515457586e-06,5.795633480281827e-06,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.8799509131036474,3.0,0.00071837120299401,0.000724625603165847,6.2544001718369385e-06,1.1863044260404218e-05,1.196632822522846e-05,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.9199502313411982,3.0,7.273597818330183e-05,7.899037835513876e-05,6.2544001718369385e-06,1.2011479927314124e-06,1.3044319575556538e-06,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.9599495495787487,3.0,0.15308053396084334,0.15308678836101516,6.2544001718369385e-06,0.0025279425765051687,0.002528045860469993,1.0328396482424145e-07,0.0025279425765051687,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,2.999948867816299,3.0,0.4785227423584184,0.47852899675859023,6.2544001718369385e-06,0.007902232785151406,0.00790233606911623,1.0328396482424145e-07,0.007902232785151406,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,3.03994818605385,3.0,0.15847216544651455,0.15847841984668637,6.2544001718369385e-06,0.0026169789447277963,0.0026170822286926206,1.0328396482424145e-07,0.0026169789447277963,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,3.0799475042914004,3.0,8.26255744056512e-06,1.4516957612402059e-05,6.2544001718369385e-06,1.3644628878918675e-07,2.397302536134282e-07,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,3.1199468225289513,3.0,0.0007069119762295818,0.0007131663764014188,6.2544001718369385e-06,1.167380878753191e-05,1.1777092752356152e-05,1.0328396482424145e-07,nan,1.0,True,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
