driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism
coherent,3.63993795961711,1.666039506518604e-06,2.750327367426737e-07,2.751265685907095e-08,2.751265685907095e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.679937277854661,3.0767145245163753e-06,6.996180004752994e-07,5.0808273534414797e-08,5.0808273534414797e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.7199365960922113,5.747309014557904e-06,1.8628373359054487e-07,9.490995871460214e-08,9.490995871460214e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.7599359143297617,2.9585471792009944e-07,1.0186920571622799e-07,4.885688065874224e-09,4.885688065874224e-09,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.7999352325673126,8.178874234503165e-06,5.766349531510541e-07,1.3506436037497975e-07,1.3506436037497975e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.8399345508048635,1.3534593436085087e-06,1.815672576147335e-07,2.2350768002624487e-08,2.2350768002624487e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.879933869042414,5.285416947655604e-06,4.077917855037431e-07,8.728236171411762e-08,8.728236171411762e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.9199331872799643,6.761491329115973e-06,3.1690731131912764e-07,1.1165797093388076e-07,1.1165797093388076e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.9599325055175147,6.303494909394395e-07,8.449329324522993e-08,1.0409470590374137e-08,1.0409470590374137e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.999931823755066,9.976040101430473e-06,4.000679628131575e-07,1.6474241279939485e-07,1.6474241279939485e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,4.039931141992617,1.2822297113687603e-06,1.7142791239120089e-07,2.117449551788306e-08,2.117449551788306e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,4.079930460230167,6.378077572522454e-06,2.4472213239130576e-07,1.0532634969745058e-07,1.0532634969745058e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,4.119929778467718,7.334327389644463e-06,5.853429864531081e-07,1.2111767576570394e-07,1.2111767576570394e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,4.159929096705269,7.929352549363857e-07,4.86340157513515e-08,1.3094380712562721e-08,1.3094380712562721e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,4.1999284149428195,1.0904261476260705e-05,7.90774273461847e-07,1.8007088254758453e-07,1.8007088254758453e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,4.23992773318037,1.336982618444951e-06,2.2344312172490648e-07,2.2078674523560806e-08,2.2078674523560806e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
