driver_state,harmonic_order,mean_intensity,raw_peak_intensity,local_background_intensity,normalized_intensity,display_intensity,display_offset,window_half_width,background_inner_width,background_outer_width,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,69.0,0.07574252766152,0.07618089346644137,0.0004383658049213773,0.0009237427875610981,0.0009237427875610981,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,71.0,0.03924407648454709,0.03958281445716513,0.0003387379726180433,0.00047861397983835094,0.00047861397983835094,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,73.0,0.06499055086290983,0.06528339519532458,0.00029284433241474667,0.0007926135352588113,0.0007926135352588113,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,75.0,0.07673236715953853,0.07707109188999757,0.0003387247304590407,0.0009358146991458794,0.0009358146991458794,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,77.0,0.04342456043817423,0.04380234655526171,0.00037778611708748485,0.0005295984402188546,0.0005295984402188546,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,79.0,0.05982972718682873,0.060083735054191026,0.00025400786736229293,0.0007296730209158179,0.0007296730209158179,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,81.0,0.06275847583366236,0.06294648489397342,0.00018800906031106614,0.0007653915336538913,0.0007653915336538913,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,83.0,0.11369793822642377,0.11393580755579782,0.00023786932937405243,0.0013866404203801634,0.0013866404203801634,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,85.0,0.07808036340789612,0.07834095778171651,0.0002605943738203879,0.0009522546286085498,0.0009522546286085498,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,87.0,0.08664905395806487,0.0868103837103472,0.00016132975228234122,0.0010567568988514079,0.0010567568988514079,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
