driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,spectrum_model,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism
coherent,117.0,0.0061060757175802425,0.004520388229317381,0.001731185256593588,0.001731185256593588,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,119.0,0.0032763261196652686,0.003353553983526703,0.0009288989748074567,0.0009288989748074567,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,121.0,0.005811721050182419,0.01016994016257962,0.0016477302711040596,0.0016477302711040596,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,123.0,0.003203295536004498,0.004453298801610254,0.000908193455327909,0.000908193455327909,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,125.0,0.004614011122746169,0.005827420573831856,0.0013081573827293481,0.0013081573827293481,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,127.0,0.0014171194678118876,0.0017194643090596043,0.00040177954597652793,0.00040177954597652793,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,129.0,0.0046437470006632274,0.004453698204779318,0.001316588053396216,0.001316588053396216,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,131.0,0.00314694323300723,0.004202353285045485,0.0008922165364955587,0.0008922165364955587,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,133.0,0.0018711217591638146,0.0014627057459692297,0.0005304975818477943,0.0005304975818477943,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,135.0,0.0010518117445308972,0.0004978603434641752,0.00029820805850823315,0.00029820805850823315,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,137.0,0.001448391271419591,0.0010742743724950073,0.00041064567994811914,0.00041064567994811914,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,139.0,0.0020732425884607544,0.001019402344545149,0.000587802570503912,0.000587802570503912,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,141.0,0.0018790568706505155,0.001328545002512382,0.0005327473325306514,0.0005327473325306514,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,143.0,0.0021876621686134734,0.0032361289601529324,0.0006202426350212437,0.0006202426350212437,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,145.0,0.003087526851480131,0.007545566336512634,0.0008753708948007296,0.0008753708948007296,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,147.0,0.0017983046415756608,0.003015691277388981,0.0005098525839429519,0.0005098525839429519,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,149.0,0.0022391410267697106,0.005453124996406445,0.0006348378422195042,0.0006348378422195042,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,151.0,0.002222138232365035,0.005077605238213531,0.0006300172359323075,0.0006300172359323075,1.0,41.28939862737793,0.14006282952053878,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,1.0,0.45993397325124324,0.4754549861997505,0.17132156684808914,1.0279294010885347,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,3.0,0.5002286349842973,0.15082637575810753,0.1863309920812835,1.1179859524877012,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,5.0,0.2892714139784508,0.07929001442301066,0.10775118771249949,0.646507126274997,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,7.0,1.710677570081805,1.0271783930161658,0.6372131191061227,3.8232787146367357,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,9.0,2.684623901782703,4.035791812677475,1.0,6.0,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,11.0,2.1740154241277856,2.3077264843281426,0.8098026031445775,4.858815618867466,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,13.0,0.888944146343506,0.9020105933686764,0.33112427619869206,1.9867456571921522,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,15.0,0.1705723818720681,0.19459422362826856,0.0635367888063579,0.3812207328381474,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,17.0,0.9042832945282585,0.5443983575249381,0.3368379808910203,2.021027885346122,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,19.0,0.810232353702127,0.598130540705749,0.301804790296361,1.8108287417781659,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,21.0,0.4295666023780759,0.9775799308681454,0.16000997461611874,0.9600598476967124,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,23.0,0.7759063505062002,0.2996643718037173,0.28901864055928495,1.7341118433557097,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,25.0,0.39188561702212493,0.5502906497793563,0.1459741220220443,0.8758447321322658,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,27.0,1.5734119721073276,1.1162638646505565,0.5860828293536819,3.5164969761220917,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,29.0,0.20846431779123542,0.15175759649268714,0.07765121872483008,0.4659073123489805,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,31.0,0.5265099211712925,0.5531989591330793,0.19612055186637792,1.1767233111982676,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,33.0,0.45745724818184536,0.4574182345700971,0.17039900742821912,1.0223940445693147,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,35.0,0.38687237340715686,0.26898211191605537,0.14410673061141166,0.86464038366847,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,37.0,0.3767186829816649,0.3203520534474581,0.14032456566132331,0.8419473939679398,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,39.0,0.47195371184417423,0.17220852155245708,0.17579881916821838,1.0547929150093103,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,41.0,0.6632448417470429,0.22939303339774955,0.24705316871634067,1.482319012298044,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,43.0,0.8087531179060929,0.4691730792468966,0.3012537873066864,1.8075227238401184,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,45.0,1.021220171957851,0.7827973751289944,0.38039599188538775,2.2823759513123267,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,47.0,0.46357285204694754,0.4523456066290367,0.17267701883273695,1.0360621129964218,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,49.0,0.1626165569032406,0.27437117715352416,0.060573310397503494,0.36343986238502096,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,51.0,0.05561602607035186,0.187530000041004,0.020716505590753508,0.12429903354452104,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,53.0,0.0941219813840857,0.2622390306166457,0.03505965260965782,0.21035791565794693,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,55.0,0.026168720396515188,0.059636920183791436,0.009747629967511672,0.05848577980507003,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,57.0,0.008488365129231464,0.009221863577168487,0.0031618451745120918,0.01897107104707255,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,59.0,0.017595299962031023,0.03144772448274246,0.006554102401586682,0.03932461440952009,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,61.0,0.025767003517828194,0.028649574109522475,0.009597993782562176,0.05758796269537306,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,63.0,0.040957884779456784,0.032387556829266285,0.01525647028332685,0.0915388216999611,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,65.0,0.04730246744189402,0.05557545992738083,0.017619774379004523,0.10571864627402713,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,67.0,0.037331542804242744,0.011117996023148212,0.013905688159690835,0.083434128958145,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,69.0,0.015589444660800167,0.018814095885599666,0.005806938040910729,0.03484162824546437,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,71.0,0.026738927018377857,0.013932917569319395,0.009960027175732916,0.05976016305439749,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,73.0,0.013388510922925626,0.007776913742121643,0.004987108590531096,0.029922651543186574,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,75.0,0.011623053744860794,0.005582819607937375,0.0043294905245917685,0.025976943147550613,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,77.0,0.016411576487476272,0.029555834800875525,0.006113175285587786,0.036679051713526714,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,79.0,0.004860685579046358,0.006682019218798674,0.001810564815361533,0.010863388892169198,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,81.0,0.005425896787672495,0.00944669460041528,0.0020211012738393158,0.012126607643035895,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,83.0,0.006518145064021654,0.004798753112164571,0.002427954641874913,0.014567727851249478,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,85.0,0.008088255162728446,0.02275405217464958,0.003012807550941309,0.018076845305647852,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,87.0,0.0020372009306354054,0.0023929798496857882,0.000758840346047213,0.0045530420762832785,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,89.0,0.00861137003748694,0.014420424605521327,0.0032076634763508697,0.019245980858105218,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,91.0,0.008600026095852278,0.007320279097940667,0.0032034379527581124,0.019220627716548675,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,93.0,0.010942895396062071,0.011238376945734657,0.004076137215643327,0.02445682329385996,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,95.0,0.015470525605546414,0.01196466019603635,0.005762641685218304,0.03457585011130982,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,97.0,0.008414073070601573,0.011371375305409055,0.003134172002645985,0.01880503201587591,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,99.0,0.01972689108915642,0.013824170367701881,0.007348102308132226,0.044088613848793354,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,101.0,0.012471505802729353,0.012225563817132565,0.004645531835743453,0.02787319101446072,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,103.0,0.013188447033799273,0.008816301949890915,0.004912586461381645,0.02947551876828987,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,105.0,0.014112072729056402,0.01204956268452947,0.005256629325130196,0.031539775950781175,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,107.0,0.003358777410428908,0.002248039240669517,0.0012511165561025286,0.007506699336615172,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,109.0,0.003599959916373686,0.003307141241857073,0.0013409550268784992,0.008045730161270996,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,111.0,0.004434954691851879,0.0015479270499889118,0.001651983612641936,0.009911901675851615,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,113.0,0.004190129415508517,0.004963528390962649,0.0015607882402917204,0.009364729441750323,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,115.0,0.009022538498143357,0.00934950630627429,0.0033608202967097224,0.020164921780258332,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,117.0,0.005785478020502786,0.002600006756064948,0.002155042282332727,0.012930253693996361,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,119.0,0.002874370833630969,0.002623049177562237,0.0010706791486592465,0.006424074891955479,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,121.0,0.004043720915005119,0.004639385019896041,0.0015062522956455534,0.00903751377387332,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,123.0,0.002414725454038958,0.0037180726064102543,0.0008994650805408828,0.0053967904832452965,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,125.0,0.004158463952421277,0.005613576708922886,0.0015489931195426972,0.009293958717256183,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,127.0,0.0011566552540559214,0.0008509295968087163,0.000430844429749677,0.002585066578498062,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,129.0,0.004097840259156429,0.003392427073870108,0.0015264112997114014,0.009158467798268408,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
fock,131.0,0.0026313160316089887,0.0039138501094956955,0.0009801432632189873,0.005880859579313924,6.0,41.28939862737793,0.09949880955604297,tdse_dipole_acceleration,9,0.00013629135235749222,0.34072957092969647,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
